Product Id,Product Name,Active (Product),Product Family,N&ET Product,N&ET Family,Business Unit
01t4O0000089cuL,ANSYS SCADE Suite Design Verifier - Reinstatement Fee,1,SCADE,1,Systems,SBU
01t4O0000089cuM,ANSYS SCADE Test Model Coverage (Node) - Lease,1,SCADE,1,Systems,SBU
01t4O0000089cuV,ANSYS SCADE Suite Design Verifier - Regional TECS,1,SCADE,1,Systems,SBU
01t4O0000089cua,ANSYS SCADE Suite Design Verifier - Regional WAN Fee,1,SCADE,1,Systems,SBU
01t4O0000089cuf,ANSYS SCADE Suite Design Verifier - Global WAN Fee,1,SCADE,1,Systems,SBU
01t4O0000089cug,ANSYS SCADE Suite Design Verifier - Site-Based WAN Fee,1,SCADE,1,Systems,SBU
01t4O0000089cup,ANSYS SCADE Suite Design Verifier (Node) - Paid-Up,1,SCADE,1,Systems,SBU
01t4O0000089cuu,ANSYS SCADE Suite Design Verifier (Node) - TECS,1,SCADE,1,Systems,SBU
01t4O0000089cuv,ANSYS SCADE Test Target Execution - Regional TECS,1,SCADE,1,Systems,SBU
01t4O0000089cuz,ANSYS SCADE Suite Design Verifier (Node) - Lease,1,SCADE,1,Systems,SBU
01t4O0000089cv0,ANSYS SCADE Suite Gateway for Simulink - Paid-Up,1,,1,Systems,SBU
01t4O0000089cv4,ANSYS SCADE Suite Design Verifier (Node) - Reinstatement Fee,1,SCADE,1,Systems,SBU
01t4O0000089cv9,ANSYS SCADE Suite Gateway for Simulink - TECS,1,,1,Systems,SBU
01t4O0000089cvE,ANSYS SCADE Suite Gateway for Simulink - Lease,1,,1,Systems,SBU
01t4O0000089cvJ,ANSYS SCADE Suite Gateway for Simulink - Reinstatement Fee,1,,1,Systems,SBU
01t4O0000089cvK,ANSYS SCADE Suite Gateway for Simulink (Node) - Lease,1,,1,Systems,SBU
01t4O0000089cvT,ANSYS SCADE Suite Gateway for Simulink - Regional WAN Fee,1,,1,Systems,SBU
01t4O0000089cvY,ANSYS SCADE Suite Gateway for Simulink - Global WAN Fee,1,,1,Systems,SBU
01t4O0000089cve,ANSYS SCADE UA DF Generator for ARINC 661 Compliant Systems (Node) - Paid-Up,1,SCADE,1,Systems,SBU
01t4O0000089cvi,ANSYS SCADE Suite Gateway for Simulink - Global Lease,1,,1,Systems,SBU
01t4O0000089cvn,ANSYS SCADE Suite Gateway for Simulink - Site-Based WAN Fee,1,,1,Systems,SBU
01t4O0000089cvs,ANSYS SCADE Suite Gateway for Simulink (Node) - Paid-Up,1,,1,Systems,SBU
01t4O0000089cvx,ANSYS SCADE Suite Gateway for Simulink (Node) - TECS,1,,1,Systems,SBU
01t4O0000089cw2,ANSYS SCADE Suite Gateway for Simulink (Node) - Reinstatement Fee,1,,1,Systems,SBU
01t4O0000089cw7,ANSYS SCADE Suite Timing and Stack Optimizer - Reinstatement Fee,1,SCADE,1,Systems,SBU
01t4O0000089cwD,ANSYS SCADE Test Environment for Host - Regional TECS,1,SCADE,1,Systems,SBU
01t4O0000089cwH,ANSYS SCADE Suite Timing and Stack Optimizer - Regional TECS,1,SCADE,1,Systems,SBU
01t4O0000089cwM,ANSYS SCADE Suite Timing and Stack Optimizer - Regional WAN Fee,1,SCADE,1,Systems,SBU
01t4O0000089cwW,ANSYS SCADE Suite Timing and Stack Optimizer - Global Lease,1,SCADE,1,Systems,SBU
01t4O0000089cwb,ANSYS SCADE Suite Timing and Stack Optimizer (Node) - Paid-Up,1,SCADE,1,Systems,SBU
01t4O0000089cwc,ANSYS SCADE Test Environment for Host - Site-Based WAN Fee,1,SCADE,1,Systems,SBU
01t4O0000089cwg,ANSYS SCADE Suite Timing and Stack Optimizer (Node) - TECS,1,SCADE,1,Systems,SBU
01t4O0000089cwl,ANSYS SCADE Suite Timing and Stack Optimizer (Node) - Lease,1,SCADE,1,Systems,SBU
01t4O0000089cwq,ANSYS SCADE Test Environment for Host - Reinstatement Fee,1,SCADE,1,Systems,SBU
01t4O0000089cx0,ANSYS SCADE Test Environment for Host - Regional WAN Fee,1,SCADE,1,Systems,SBU
01t4O0000089cx5,ANSYS SCADE Test Environment for Host - Global WAN Fee,1,SCADE,1,Systems,SBU
01t4O0000089cxF,ANSYS SCADE Test Environment for Host - Global TECS,1,SCADE,1,Systems,SBU
01t4O0000089cxG,ANSYS Twin Builder Enterprise - Reinstatement Fee,1,Twin Builder,1,Systems,SBU
01t4O0000089cxK,ANSYS SCADE Test Environment for Host - Global Lease,1,SCADE,1,Systems,SBU
01t4O0000089cxP,ANSYS SCADE Test Environment for Host (Node) - Paid-Up,1,SCADE,1,Systems,SBU
01t4O0000089cxQ,ANSYS SCADE Widget Creator for ARINC 661 Compliant Systems - Site-Based WAN Fee,1,SCADE,1,Systems,SBU
01t4O0000089cxU,ANSYS SCADE Test Environment for Host (Node) - TECS,1,SCADE,1,Systems,SBU
01t4O0000089cxZ,ANSYS SCADE Test Environment for Host (Node) - Lease,1,SCADE,1,Systems,SBU
01t4O0000089cxe,ANSYS SCADE Test Environment for Host (Node) - Reinstatement Fee,1,SCADE,1,Systems,SBU
01t4O0000089cxf,ANSYS SCADE Test Model Coverage (Node) - Paid-Up,1,SCADE,1,Systems,SBU
01t4O0000089cxj,ANSYS SCADE Test Environment for Host (Node) - Global Lease,1,SCADE,1,Systems,SBU
01t4O0000089cxo,ANSYS SCADE Test Model Coverage - Reinstatement Fee,1,SCADE,1,Systems,SBU
01t4O0000089cxp,ANSYS SCADE Test Target Execution - Regional WAN Fee,1,SCADE,1,Systems,SBU
01t4O0000089cxq,ANSYS SCADE Test Target Execution - Global Lease,1,SCADE,1,Systems,SBU
01t4O0000089cxy,ANSYS SCADE Test Model Coverage - Regional TECS,1,SCADE,1,Systems,SBU
01t4O0000089cy3,ANSYS SCADE Test Model Coverage - Regional WAN Fee,1,SCADE,1,Systems,SBU
01t4O0000089cy8,ANSYS SCADE Test Model Coverage - Global WAN Fee,1,SCADE,1,Systems,SBU
01t4O0000089cyI,ANSYS SCADE Test Model Coverage - Global TECS,1,SCADE,1,Systems,SBU
01t4O0000089cyJ,ANSYS Academic Research SCADE (25 task) - Reinstatement Fee,1,SCADE,1,Systems,SBU
01t4O0000089cyN,ANSYS SCADE Test Model Coverage - Global Lease,1,SCADE,1,Systems,SBU
01t4O0000089cyS,ANSYS SCADE Test Model Coverage - Site-Based WAN Fee,1,SCADE,1,Systems,SBU
01t4O0000089cyX,ANSYS SCADE Test Model Coverage (Node) - TECS,1,SCADE,1,Systems,SBU
01t4O0000089cyY,ANSYS SCADE Test Target Execution - Global WAN Fee,1,SCADE,1,Systems,SBU
01t4O0000089cyc,ANSYS SCADE Test Model Coverage (Node) - Reinstatement Fee,1,SCADE,1,Systems,SBU
01t4O0000089cyh,ANSYS SCADE Test Target Execution - Reinstatement Fee,1,SCADE,1,Systems,SBU
01t4O0000089cym,ANSYS SCADE Test Target Execution - Global TECS,1,SCADE,1,Systems,SBU
01t4O0000089cyr,ANSYS SCADE Test Target Execution - Site-Based WAN Fee,1,SCADE,1,Systems,SBU
01t4O0000089cyw,ANSYS SCADE Test Target Execution (TTE) for Generic Target (Node) - Paid-Up,1,SCADE,1,Systems,SBU
01t4O0000089cyx,ANSYS Academic Research SCADE (5 task) - Lease,1,SCADE,1,Systems,SBU
01t4O0000089cz1,ANSYS SCADE Test Target Execution (TTE) for Generic Target (Node) - TECS,1,SCADE,1,Systems,SBU
01t4O0000089cz6,ANSYS SCADE Test Target Execution (TTE) for Generic Target (Node) - Lease,1,SCADE,1,Systems,SBU
01t4O0000089cz7,ANSYS Twin Builder Heating and Cooling Library - Global WAN Fee,1,Twin Builder,1,Systems,SBU
01t4O0000089czB,ANSYS SCADE UA Page Creator for ARINC 661 Compliant Systems - Reinstatement Fee,1,SCADE,1,Systems,SBU
01t4O0000089czG,ANSYS SCADE UA Page Creator for ARINC 661 Compliant Systems - Regional TECS,1,SCADE,1,Systems,SBU
01t4O0000089czL,ANSYS SCADE UA Page Creator for ARINC 661 Compliant Systems - Regional WAN Fee,1,,1,Systems,SBU
01t4O0000089czQ,ANSYS SCADE UA Page Creator for ARINC 661 Compliant Systems - Global WAN Fee,1,,1,Systems,SBU
01t4O0000089cza,ANSYS SCADE UA Page Creator for ARINC 661 Compliant Systems - Global TECS,1,SCADE,1,Systems,SBU
01t4O0000089czf,ANSYS SCADE UA Page Creator for ARINC 661 Compliant Systems - Site-Based WAN Fee,1,,1,Systems,SBU
01t4O0000089czk,ANSYS SCADE UA Page Creator for ARINC 661 Compliant Systems (Node) - Paid-Up,1,SCADE,1,Systems,SBU
01t4O0000089czp,ANSYS SCADE UA Page Creator for ARINC 661 Compliant Systems (Node) - TECS,1,SCADE,1,Systems,SBU
01t4O0000089czu,ANSYS SCADE UA Page Creator for ARINC 661 Compliant Systems (Node) - Lease,1,SCADE,1,Systems,SBU
01t4O0000089czz,ANSYS SCADE UA Page Creator for ARINC 661 Compliant Systems (Node) - Reinstatement Fee,1,SCADE,1,Systems,SBU
01t4O0000089d04,ANSYS SCADE Widget Creator for ARINC 661 Compliant Systems - Reinstatement Fee,1,SCADE,1,Systems,SBU
01t4O0000089d09,ANSYS SCADE Widget Creator for ARINC 661 Compliant Systems - Regional TECS,1,SCADE,1,Systems,SBU
01t4O0000089d0E,ANSYS SCADE Widget Creator for ARINC 661 Compliant Systems - Regional WAN Fee,1,SCADE,1,Systems,SBU
01t4O0000089d0J,ANSYS SCADE Widget Creator for ARINC 661 Compliant Systems - Global WAN Fee,1,SCADE,1,Systems,SBU
01t4O0000089d0Y,ANSYS SCADE Widget Creator for ARINC 661 Compliant Systems (Node) - Paid-Up,1,SCADE,1,Systems,SBU
01t4O0000089d0d,ANSYS SCADE Widget Creator for ARINC 661 Compliant Systems (Node) - TECS,1,SCADE,1,Systems,SBU
01t4O0000089d0i,ANSYS SCADE Widget Creator for ARINC 661 Compliant Systems (Node) - Lease,1,SCADE,1,Systems,SBU
01t4O0000089d0n,ANSYS SCADE Widget Creator for ARINC 661 Compliant Systems (Node) - Reinstatement Fee,1,SCADE,1,Systems,SBU
01t4O0000089d0s,ANSYS SCADE Widgets Library for ARINC 661 Compliant Systems - Reinstatement Fee,1,SCADE,1,Systems,SBU
01t4O0000089d0y,ANSYS medini analyze DC Configurator - Global Lease,1,Medini,1,Systems,CPBU
01t4O0000089d1C,ANSYS Twin Builder Enterprise - Regional WAN Fee,1,Twin Builder,1,Systems,SBU
01t4O0000089d1H,ANSYS Twin Builder Enterprise - Global WAN Fee,1,Twin Builder,1,Systems,SBU
01t4O0000089d1M,ANSYS Twin Builder Enterprise - Global Lease,1,Twin Builder,1,Systems,SBU
01t4O0000089d1R,ANSYS Twin Builder Enterprise - Site-Based WAN Fee,1,Twin Builder,1,Systems,SBU
01t4O0000089d1W,ANSYS Twin Builder Fluid Power Library - Reinstatement Fee,1,Twin Builder,1,Systems,SBU
01t4O0000089d1X,ANSYS Academic Teaching SCADE (5 task) - Paid-Up,1,SCADE,1,Systems,SBU
01t4O0000089d1b,ANSYS Twin Builder Fluid Power Library - Regional WAN Fee,1,Twin Builder,1,Systems,SBU
01t4O0000089d1g,ANSYS Twin Builder Fluid Power Library - Global WAN Fee,1,Twin Builder,1,Systems,SBU
01t4O0000089d1l,ANSYS Twin Builder Fluid Power Library - Global Lease,1,Twin Builder,1,Systems,SBU
01t4O0000089d1q,ANSYS Twin Builder Fluid Power Library - Site-Based WAN Fee,1,Twin Builder,1,Systems,SBU
01t4O0000089d1v,ANSYS Twin Builder Heating and Cooling Library - Reinstatement Fee,1,Twin Builder,1,Systems,SBU
01t4O0000089d1w,ANSYS Far Infrared Extension for Creo Parametric - Global Lease,1,,1,Optical,EBU
01t4O0000089d25,ANSYS Twin Builder Heating and Cooling Library - Regional WAN Fee,1,Twin Builder,1,Systems,SBU
01t4O0000089d2F,ANSYS Twin Builder Heating and Cooling Library - Global Lease,1,Twin Builder,1,Systems,SBU
01t4O0000089d2G,ANSYS Academic Research SCADE (5 task) - Paid-Up,1,SCADE,1,Systems,SBU
01t4O0000089d2K,ANSYS Twin Builder Heating and Cooling Library - Site-Based WAN Fee,1,Twin Builder,1,Systems,SBU
01t4O0000089d2P,ANSYS Twin Builder Premium - Reinstatement Fee,1,Twin Builder,1,Systems,SBU
01t4O0000089d2U,ANSYS Twin Builder Premium - Regional WAN Fee,1,Twin Builder,1,Systems,SBU
01t4O0000089d2Z,ANSYS Twin Builder Premium - Global WAN Fee,1,Twin Builder,1,Systems,SBU
01t4O0000089d2e,ANSYS Twin Builder Premium - Global Lease,1,,1,Systems,SBU
01t4O0000089d2j,ANSYS Twin Builder Premium - Site-Based WAN Fee,1,Twin Builder,1,Systems,SBU
01t4O0000089d2o,ANSYS Twin Builder Pro - Reinstatement Fee,1,Twin Builder,1,Systems,SBU
01t4O0000089d2y,ANSYS Twin Builder Pro - Regional WAN Fee,1,Twin Builder,1,Systems,SBU
01t4O0000089d33,ANSYS Twin Builder Pro - Global WAN Fee,1,Twin Builder,1,Systems,SBU
01t4O0000089d3D,ANSYS Twin Builder Pro - Global Lease,1,,1,Systems,SBU
01t4O0000089d3I,ANSYS Twin Builder Pro - Site-Based WAN Fee,1,Twin Builder,1,Systems,SBU
01t4O0000089d3N,ANSYS Twin Builder SAP Runtime - Lease,1,Twin Builder,1,Systems,SBU
01t4O0000089d3S,SCADE Display KCG - without Certification Kit - Paid-Up,1,SCADE,1,Systems,SBU
01t4O0000089d3X,SCADE Display KCG - without Certification Kit - TECS,1,SCADE,1,Systems,SBU
01t4O0000089d3c,SCADE Display KCG - without Certification Kit - Lease,1,SCADE,1,Systems,SBU
01t4O0000089d3m,SCADE Display KCG - without Certification Kit - Regional TECS,1,SCADE,1,Systems,SBU
01t4O0000089d3w,SCADE Display KCG - without Certification Kit - Global Lease,1,SCADE,1,Systems,SBU
01t4O0000089d41,ANSYS Academic Associate SCADE (1 task) - Reinstatement Fee,1,SCADE,1,Systems,SBU
01t4O0000089d46,ANSYS Academic Associate SCADE (5 task) - Paid-Up,1,SCADE,1,Systems,SBU
01t4O0000089d4B,ANSYS Academic Associate SCADE (5 task) - TECS,1,SCADE,1,Systems,SBU
01t4O0000089d4G,ANSYS Academic Associate SCADE (5 task) - Lease,1,SCADE,1,Systems,SBU
01t4O0000089d4L,ANSYS Academic Associate SCADE (5 task) - Reinstatement Fee,1,SCADE,1,Systems,SBU
01t4O0000089d4Q,ANSYS Academic Research SCADE (1 task) - Reinstatement Fee,1,SCADE,1,Systems,SBU
01t4O0000089d4V,ANSYS Academic Research SCADE (25 task) - Paid-Up,1,SCADE,1,Systems,SBU
01t4O0000089d4a,ANSYS Academic Research SCADE (25 task) - TECS,1,SCADE,1,Systems,SBU
01t4O0000089d4f,ANSYS Academic Research SCADE (25 task) - Lease,1,SCADE,1,Systems,SBU
01t4O0000089d4k,ANSYS Academic Research SCADE (5 task) - TECS,1,SCADE,1,Systems,SBU
01t4O0000089d4p,ANSYS Academic Research SCADE (5 task) - Reinstatement Fee,1,SCADE,1,Systems,SBU
01t4O0000089d4u,ANSYS Academic Teaching SCADE (25 task) - Paid-Up,1,SCADE,1,Systems,SBU
01t4O0000089d4z,ANSYS Academic Teaching SCADE (25 task) - TECS,1,SCADE,1,Systems,SBU
01t4O0000089d54,ANSYS Academic Teaching SCADE (25 task) - Lease,1,SCADE,1,Systems,SBU
01t4O0000089d59,ANSYS Academic Teaching SCADE (25 task) - Reinstatement Fee,1,SCADE,1,Systems,SBU
01t4O0000089d5E,ANSYS Academic Teaching SCADE (5 task) - TECS,1,SCADE,1,Systems,SBU
01t4O0000089d5J,ANSYS Academic Teaching SCADE (5 task) - Lease,1,SCADE,1,Systems,SBU
01t4O0000089d5K,ANSYS VRXPERIENCE Sensors Premium - Site-Based WAN Fee,1,AVxcelerate,1,Autonomy,SBU
01t4O0000089d5O,ANSYS Academic Teaching SCADE (5 task) - Reinstatement Fee,1,SCADE,1,Systems,SBU
01t4O0000089d5T,ANSYS Academic Teaching SCADE (50 task) - Paid-Up,1,SCADE,1,Systems,SBU
01t4O0000089d5Y,ANSYS Academic Teaching SCADE (50 task) - TECS,1,SCADE,1,Systems,SBU
01t4O0000089d5d,ANSYS Academic Teaching SCADE (50 task) - Lease,1,SCADE,1,Systems,SBU
01t4O0000089d5i,ANSYS Academic Teaching SCADE (50 task) - Reinstatement Fee,1,SCADE,1,Systems,SBU
01t4O0000089d5n,ANSYS Certification Plans for SCADE Suite Applications levels A and B - Global WAN Fee,1,SCADE,1,Systems,SBU
01t4O0000089d5s,ANSYS SCADE AADL Modeler Seat - Reinstatement Fee,1,SCADE,1,Systems,SBU
01t4O0000089d62,ANSYS SCADE AADL Modeler Seat - Regional WAN Fee,1,SCADE,1,Systems,SBU
01t4O0000089d67,ANSYS SCADE AADL Modeler Seat - Global WAN Fee,1,SCADE,1,Systems,SBU
01t4O0000089d6C,ANSYS SCADE AADL Modeler Seat - Global Lease,1,SCADE,1,Systems,SBU
01t4O0000089d6H,ANSYS SCADE AADL Modeler Seat - Site-Based WAN Fee,1,SCADE,1,Systems,SBU
01t4O0000089d6I,ANSYS SCADE Architect Configurator (Node) - Lease,1,SCADE,1,Systems,SBU
01t4O0000089d6M,ANSYS SCADE AADL Modeler Seat - NodeLock - Paid-Up,1,,1,Systems,SBU
01t4O0000089d6R,ANSYS SCADE AADL Modeler Seat - NodeLock - TECS,1,,1,Systems,SBU
01t4O0000089d6W,ANSYS SCADE AADL Modeler Seat - NodeLock - Lease,1,,1,Systems,SBU
01t4O0000089d6b,ANSYS SCADE AADL Modeler Seat - NodeLock - Reinstatement Fee,1,,1,Systems,SBU
01t4O0000089d6c,ANSYS SCADE UA DF Generator for ARINC 661 Compliant Systems (Node) - Lease,1,SCADE,1,Systems,SBU
01t4O0000089d6g,ANSYS SCADE Architect Configurator (Node) - Paid-Up,1,SCADE,1,Systems,SBU
01t4O0000089d6l,ANSYS SCADE Architect Configurator (Node) - TECS,1,SCADE,1,Systems,SBU
01t4O0000089d6q,ANSYS SCADE Display KCG - Reinstatement Fee,1,SCADE,1,Systems,SBU
01t4O0000089d6v,ANSYS SCADE Display KCG - Regional TECS,1,SCADE,1,Systems,SBU
01t4O0000089d6w,ANSYS SCADE Suite KCG Certification Kit - Low Level Criticity - Reinstatement Fee,1,SCADE,1,Systems,SBU
01t4O0000089d70,ANSYS SCADE Display KCG - Regional WAN Fee,1,SCADE,1,Systems,SBU
01t4O0000089d75,ANSYS SCADE Display KCG - Global WAN Fee,1,SCADE,1,Systems,SBU
01t4O0000089d7A,ANSYS SCADE Display KCG - Global TECS,1,SCADE,1,Systems,SBU
01t4O0000089d7F,ANSYS SCADE Display KCG - Global Lease,1,SCADE,1,Systems,SBU
01t4O0000089d7K,ANSYS SCADE Display KCG - Site-Based WAN Fee,1,SCADE,1,Systems,SBU
01t4O0000089d7P,ANSYS SCADE Display KCG Certification Kit - High Level Criticity - Reinstatement Fee,1,SCADE,1,Systems,SBU
01t4O0000089d7Z,ANSYS SCADE Display KCG Certification Kit - High Level Criticity - Global WAN Fee,1,SCADE,1,Systems,SBU
01t4O0000089d7j,ANSYS SCADE Display KCG Certification Kit - Low Level Criticity - Reinstatement Fee,1,SCADE,1,Systems,SBU
01t4O0000089d7t,ANSYS SCADE Display KCG Certification Kit - Low Level Criticity - Global WAN Fee,1,SCADE,1,Systems,SBU
01t4O0000089d83,ANSYS SCADE Suite KCG Certification Kit - High Level Criticity - Reinstatement Fee,1,SCADE,1,Systems,SBU
01t4O0000089d88,ANSYS SCADE Suite KCG Certification Kit - High Level Criticity - Regional TECS,1,SCADE,1,Systems,SBU
01t4O0000089d89,ANSYS SCADE Suite Timing and Stack Verifier - Regional WAN Fee,1,SCADE,1,Systems,SBU
01t4O0000089d8D,ANSYS SCADE Suite KCG Certification Kit - High Level Criticity - Global WAN Fee,1,SCADE,1,Systems,SBU
01t4O0000089d8N,ANSYS SCADE Suite KCG Certification Kit - Low Level Criticity - TECS,1,SCADE,1,Systems,SBU
01t4O0000089d8O,ANSYS SCADE Suite Timing and Stack Verifier - Global Lease,1,SCADE,1,Systems,SBU
01t4O0000089d8T,ANSYS SCADE Suite Timing and Stack Verifier - Site-Based WAN Fee,1,SCADE,1,Systems,SBU
01t4O0000089d8X,ANSYS SCADE Suite KCG Certification Kit - Low Level Criticity - Global WAN Fee,1,SCADE,1,Systems,SBU
01t4O0000089d8h,ANSYS SCADE Suite Timing and Stack Verifier - Reinstatement Fee,1,SCADE,1,Systems,SBU
01t4O0000089d8i,ANSYS SCADE UA DF Generator for ARINC 661 Compliant Systems - Global WAN Fee,1,SCADE,1,Systems,SBU
01t4O0000089d8r,ANSYS SCADE Suite Timing and Stack Verifier - Global WAN Fee,1,SCADE,1,Systems,SBU
01t4O0000089d91,ANSYS SCADE Suite Timing and Stack Verifier (Node) - Paid-Up,1,SCADE,1,Systems,SBU
01t4O0000089d96,ANSYS SCADE Suite Timing and Stack Verifier (Node) - TECS,1,SCADE,1,Systems,SBU
01t4O0000089d97,ANSYS SCADE UA DF Generator for ARINC 661 Compliant Systems - Global Lease,1,SCADE,1,Systems,SBU
01t4O0000089d9B,ANSYS SCADE Suite Timing and Stack Verifier (Node) - Lease,1,SCADE,1,Systems,SBU
01t4O0000089d9C,ANSYS medini analyze Enterprise for Semiconductors - Global Lease,1,Medini,1,Systems,CPBU
01t4O0000089d9G,ANSYS SCADE Suite Timing and Stack Verifier (Node) - Reinstatement Fee,1,SCADE,1,Systems,SBU
01t4O0000089d9L,ANSYS SCADE UA DF Generator for ARINC 661 Compliant Systems - Reinstatement Fee,1,SCADE,1,Systems,SBU
01t4O0000089d9Q,ANSYS SCADE UA DF Generator for ARINC 661 Compliant Systems - Regional TECS,1,SCADE,1,Systems,SBU
01t4O0000089d9V,ANSYS SCADE UA DF Generator for ARINC 661 Compliant Systems - Regional WAN Fee,1,SCADE,1,Systems,SBU
01t4O0000089d9a,ANSYS SCADE UA DF Generator for ARINC 661 Compliant Systems - Global TECS,1,SCADE,1,Systems,SBU
01t4O0000089d9f,ANSYS SCADE UA DF Generator for ARINC 661 Compliant Systems - Site-Based WAN Fee,1,SCADE,1,Systems,SBU
01t4O0000089d9k,ANSYS SCADE UA DF Generator for ARINC 661 Compliant Systems (Node) - TECS,1,SCADE,1,Systems,SBU
01t4O0000089d9p,ANSYS SCADE UA DF Generator for ARINC 661 Compliant Systems (Node) - Reinstatement Fee,1,SCADE,1,Systems,SBU
01t4O0000089d9u,ANSYS SCADE Widget for ARINC 661 - Price per Unit - Reinstatement Fee,1,SCADE,1,Systems,SBU
01t4O0000089dA4,ANSYS SCADE Widget for ARINC 661 - Price per Unit - Global WAN Fee,1,SCADE,1,Systems,SBU
01t4O0000089dA5,ANSYS medini analyze DC Configurator - Global WAN Fee,1,Medini,1,Systems,CPBU
01t4O0000089dA9,SCADE Automotive Package - Paid-Up,1,SCADE,1,Systems,SBU
01t4O0000089dAE,SCADE Automotive Package - TECS,1,SCADE,1,Systems,SBU
01t4O0000089dAO,ANSYS medini analyze DC Configurator - Reinstatement Fee,1,Medini,1,Systems,CPBU
01t4O0000089dAT,ANSYS medini analyze DC Configurator - Regional WAN Fee,1,Medini,1,Systems,CPBU
01t4O0000089dAY,ANSYS medini analyze DC Configurator - Site-Based WAN Fee,1,Medini,1,Systems,CPBU
01t4O0000089dAd,ANSYS medini analyze Enterprise - Site-Based WAN Fee,1,Medini,1,Systems,CPBU
01t4O0000089dAi,ANSYS medini analyze Enterprise for Semiconductors - Reinstatement Fee,1,Medini,1,Systems,CPBU
01t4O0000089dAj,ANSYS medini analyze Enterprise for Semiconductors - Regional WAN Fee,1,Medini,1,Systems,CPBU
01t4O0000089dAn,ANSYS medini analyze Enterprise for Semiconductors - Global WAN Fee,1,Medini,1,Systems,CPBU
01t4O0000089dAs,ANSYS medini analyze Enterprise for Semiconductors - Site-Based WAN Fee,1,Medini,1,Systems,CPBU
01t4O0000089dAx,ANSYS medini analyze Premium - Site-Based WAN Fee,1,Medini,1,Systems,CPBU
01t4O0000089dB2,ANSYS medini analyze Pro - Site-Based WAN Fee,1,Medini,1,Systems,CPBU
01t4O0000089dB3,ANSYS medini connectivity package - Site-Based WAN Fee,1,Medini,1,Systems,CPBU
01t4O0000089dC0,ANSYS Far Infrared Extension for CATIA V5 - Reinstatement Fee,1,,1,Optical,EBU
01t4O0000089dC5,ANSYS Far Infrared Extension for CATIA V5 - Regional WAN Fee,1,,1,Optical,EBU
01t4O0000089dCA,ANSYS Far Infrared Extension for CATIA V5 - Global WAN Fee,1,,1,Optical,EBU
01t4O0000089dCB,ANSYS Far Infrared Extension for NX - Reinstatement Fee,1,,1,Optical,EBU
01t4O0000089dCK,ANSYS Far Infrared Extension for CATIA V5 - Site-Based WAN Fee,1,,1,Optical,EBU
01t4O0000089dCP,ANSYS Far Infrared Extension for Creo Parametric - Reinstatement Fee,1,,1,Optical,EBU
01t4O0000089dCU,ANSYS Far Infrared Extension for Creo Parametric - Regional WAN Fee,1,,1,Optical,EBU
01t4O0000089dCZ,ANSYS Far Infrared Extension for Creo Parametric - Global WAN Fee,1,,1,Optical,EBU
01t4O0000089dCe,ANSYS Far Infrared Extension for Creo Parametric - Site-Based WAN Fee,1,,1,Optical,EBU
01t4O0000089dCj,ANSYS Far Infrared Extension for NX - Regional WAN Fee,1,,1,Optical,EBU
01t4O0000089dCo,ANSYS Far Infrared Extension for NX - Global WAN Fee,1,,1,Optical,EBU
01t4O0000089dCt,ANSYS Far Infrared Extension for NX - Global Lease,1,,1,Optical,EBU
01t4O0000089dCy,ANSYS Far Infrared Extension for NX - Site-Based WAN Fee,1,,1,Optical,EBU
01t4O0000089dD3,ANSYS Far Infrared Extension for SOLIDWORKS - Reinstatement Fee,1,,1,Optical,EBU
01t4O0000089dDY,ANSYS HUD Design & Analysis for NX - Reinstatement Fee,1,,1,Optical,EBU
01t4O0000089dDh,ANSYS HUD Design & Analysis for CATIA V5 - Reinstatement Fee,1,,1,Optical,EBU
01t4O0000089dDm,ANSYS HUD Design & Analysis for CATIA V5 - Regional WAN Fee,1,,1,Optical,EBU
01t4O0000089dDr,ANSYS HUD Design & Analysis for CATIA V5 - Global WAN Fee,1,,1,Optical,EBU
01t4O0000089dDw,ANSYS HUD Design & Analysis for CATIA V5 - Site-Based WAN Fee,1,,1,Optical,EBU
01t4O0000089dE1,ANSYS HUD Design & Analysis for NX - Regional WAN Fee,1,,1,Optical,EBU
01t4O0000089dE6,ANSYS HUD Design & Analysis for NX - Global WAN Fee,1,,1,Optical,EBU
01t4O0000089dEB,ANSYS HUD Design & Analysis for NX - Global Lease,1,,1,Optical,EBU
01t4O0000089dEG,ANSYS HUD Design & Analysis for NX - Site-Based WAN Fee,1,,1,Optical,EBU
01t4O0000089dEV,ANSYS Manufacturing Variation Simulation for CATIA V5 - Reinstatement Fee,1,SPEOS,0,,EBU
01t4O0000089dEk,ANSYS Manufacturing Variation Simulation for Creo Parametric - Reinstatement Fee,1,SPEOS,0,,EBU
01t4O0000089dEz,ANSYS Manufacturing Variation Simulation for NX - Reinstatement Fee,1,SPEOS,0,,EBU
01t4O0000089dF5,ANSYS OPTIS HPC Workgroup 512 - Regional WAN Fee,1,SPEOS,1,Optical,EBU
01t4O0000089dFJ,ANSYS Manufacturing Variation Simulation for SOLIDWORKS - Reinstatement Fee,1,SPEOS,0,,EBU
01t4O0000089dFZ,ANSYS OPTIS HPC Workgroup 128 - Regional WAN Fee,1,SPEOS,1,Optical,EBU
01t4O0000089dFe,ANSYS OPTIS HPC Workgroup 2048 - Site-Based WAN Fee,1,SPEOS,1,Optical,EBU
01t4O0000089dFi,ANSYS OPTIS HPC - Reinstatement Fee,1,SPEOS,1,Optical,EBU
